npsn,nama_sekolah,alamat,kelurahan,kecamatan,kabupaten,provinsi,status,bentuk_pendidikan,jenjang,telepon,fax,email,website,operator
20258215,SMKS TRIWIJAYA,PADAT KARYA 2,CIADEG,Cigombong,Kab. Bogor,Jawa Barat,SWASTA,SMK,DIKMEN,-,-,smktriwijaya22@gmail.com,http://smktriwijaya.com,USMAN
20231455,SMKS YASINA CIGOMBONG,"JL MAYJEN HR EDI SUKMA PAJAGAN, CIGOMBONG BOGOR",WATES JAYA,Cigombong,Kab. Bogor,Jawa Barat,SWASTA,SMK,DIKMEN,622666726766,000000000000000000,smk.yasina@yahoo.com,http://smk.yasina.com,Umam Mulyadi
69882421,SMK KESEHATAN PROF. DR. MOESTOPO,Jl. Raya Cibeber No 48 Desa Leuwisadeng,LEUWISADENG,Leuwisadeng,Kab. Bogor,Jawa Barat,SWASTA,SMK,DIKMEN,02518591070,-,smkkprofdrmoestopo@gmail.com,http://smkkprofdrmoestopo@gmail.com,Benny Irawan
69971042,SMK YASALAM EL UMMAH,Jl. Bayur Legok Manggu RT01/08 Leuwisadeng Bogor,LEUWISADENG,Leuwisadeng,Kab. Bogor,Jawa Barat,SWASTA,SMK,DIKMEN,-,-,-,-,"RAOD KAMALUDIN, S.Pd."
20271596,SMKS AL KAUTSAR,KP. PAGELARAN SADENGKOLOT,SADENGKOLOT,Leuwisadeng,Kab. Bogor,Jawa Barat,SWASTA,SMK,DIKMEN,02519148541,-,smkak2010@gmail.com,http://smkalkautsar.go.id,Reza Kusuma Ningrat
69759854,SMKS PESONA DYWANTARA,JL SIBANTENG LEUWILIANG KM 5 KP. SINARJAYA,SIBANTENG,Leuwisadeng,Kab. Bogor,Jawa Barat,SWASTA,SMK,DIKMEN,-,-,smkpesona.dywantara@yahoo.co.id,-,DEKHORY CHARISMA
20268252,SMKS TERPADU ANTAM BINA INSANI,ACE TABRANI KM 1 PANJAUNGAN,KALONG I,Leuwisadeng,Kab. Bogor,Jawa Barat,SWASTA,SMK,DIKMEN,02518682910,-,smkterpaduabi@gmail.com,http://abiislamicboardingschool.sch.id,ANI NURYANI
20232492,SMKS WIDYA BHAKTI UTAMA,"JL. RAYA JASINGA BOGOR , SIMPANG TIGA HAMBARO GG. SMP N 1 LEUWISADENG",LEUWISADENG,Leuwisadeng,Kab. Bogor,Jawa Barat,SWASTA,SMK,DIKMEN,-,08179012325,smk.wbukabupatenbogor@gmail.com,http://wbublogspot.com,AI SITI MUTOHAROH
69927320,SMK GEMA BANGSA,Jl. ABDUL FATAH KM 7 RT 03 RW 01 TENJOLAYA BOGOR,CIBITUNG TENGAH,Tenjolaya,Kab. Bogor,Jawa Barat,SWASTA,SMK,DIKMEN,-,-,gemabangsasmk@gmail.com,-,Harlan
10648861,SMK PUTRA PELITA,JL. R ABDUL FATAH,CIBITUNG TENGAH,Tenjolaya,Kab. Bogor,Jawa Barat,SWASTA,SMK,DIKMEN,-,02518427260,smkputrapelita1@gmail.com,http://www.smkputrapelita.sch.id,Wahyu Hidayatulloh
69904500,SMK YAPURA 2,Jl.CIKUPA SITU DAUN TENJOLAYAKAB.BOGOR,SITU DAUN,Tenjolaya,Kab. Bogor,Jawa Barat,SWASTA,SMK,DIKMEN,02518477827,-,smkyapura2@yahoo.com,http://www.yapura.co.id,M. NAZIIB ISTIKHORI
69893379,SMK ZENIA RAHMAT,KP. PASIR RT 03/05,GUNUNG MULYA,Tenjolaya,Kab. Bogor,Jawa Barat,SWASTA,SMK,DIKMEN,-,-,zeniarahmatsmk@gmail.com,-,II WAHYUDIN
69725855,SMKS BHAKTI NUGRAHA,JL. ABDUL FATAH NO 1 RT 8 RW 3,CIBITUNG TENGAH,Tenjolaya,Kab. Bogor,Jawa Barat,SWASTA,SMK,DIKMEN,-,-,smkbhaktinugraha328@gmail.com,http://smkbhaktinugraha.blogspot.com,ANDI DARMAWAN
20272052,SMKS INSAN NUR MUHAMMAD,JL. RADEN ABDUL FATAH RT. 002/006 DESA TAPOS I,TAPOS 1,Tenjolaya,Kab. Bogor,Jawa Barat,SWASTA,SMK,DIKMEN,-,-,insan_nurmuhammad@yahoo.com,-,RIKA GUNAWAN
20269158,SMKS YAPURA 1,JL. DESA SITUDAUN KAMPUNG CIKUPA,SITU DAUN,Tenjolaya,Kab. Bogor,Jawa Barat,SWASTA,SMK,DIKMEN,02518628856,-,smkyapura.satu@yahoo.com,http://smkyapura.blogspot.com,Irma Yunita
69727426,SMKS JAYA TAMA BANGSA,Jl DESA. CIEMAS,CIEMAS,Ciemas,Kab. Sukabumi,Jawa Barat,SWASTA,SMK,DIKMEN,-,0226,smkjtb@yahoo.co.id,-,"Dudu Abdurahman, S.Pd.I"
20253655,SMKS MUTIARA HIKMAH,JALAN TAMANJAYA,TAMANJAYA,Ciemas,Kab. Sukabumi,Jawa Barat,SWASTA,SMK,DIKMEN,-,-,smkmutiarahikmah931@gmail.com,-,Hasanudin
69755456,SMKS PERSADA CIEMAS,JL. RAYA CIBINONG,MEKARJAYA,Ciemas,Kab. Sukabumi,Jawa Barat,SWASTA,SMK,DIKMEN,-,-,smkpersadaciemas@gmail.com,-,INA MARLINA
69727427,SMKS TUNAS BANGSA CIEMAS,JL. DESA GIRIMUKTI KM 08,GIRIMUKTI,Ciemas,Kab. Sukabumi,Jawa Barat,SWASTA,SMK,DIKMEN,-,-,smktunasbangsaciemas1@gmail.com,https://smktunasbangsaciemas.shop,Padli Hidayat
20271154,SMK BINA BAHARI,JL. RAYA CITARETE UJUNG GENTENG,UJUNG GENTENG,Ciracap,Kab. Sukabumi,Jawa Barat,SWASTA,SMK,DIKMEN,-,-,binabahari123@gmail.com,http://www.binabaharismk.wordpress.com,budi zenal mutakin
70025861,SMK EKA NUSA PUTRA,Kp. Jaha RT 01 RW 01,PANGUMBAHAN,Ciracap,Kab. Sukabumi,Jawa Barat,SWASTA,SMK,DIKMEN,-,-,smkekanusaputra@gmail.com,-,DENI KURNIAWAN
69919117,SMK TIRTA UMRAN TERPADU,Jalan Pasir Goong RT 06/04,MEKARSARI,Ciracap,Kab. Sukabumi,Jawa Barat,SWASTA,SMK,DIKMEN,-,-,smk.tirtaumranterpadu@gmail.com,-,Albi Tri Putra
69757439,SMKS AL-MUHAJIRIN,JL. SIMPANG RT 03/08,CIKANGKUNG,Ciracap,Kab. Sukabumi,Jawa Barat,SWASTA,SMK,DIKMEN,-,-,smksalmuhajirin108@gmail.com,http://smkalmuhajirin.com,Jimmi Suhendra
20268788,SMKS TIRTAYASA CIRACAP,JL. Ciracap - Mareleng Batugares 38/09,CIRACAP,Ciracap,Kab. Sukabumi,Jawa Barat,SWASTA,SMK,DIKMEN,-,081563124659,smktirtayasa20@gmail.com,-,Resnawan Hasim
69886243,SMK GUNA JAYA,Buniwangi,BUNIWANGI,Surade,Kab. Sukabumi,Jawa Barat,SWASTA,SMK,DIKMEN,-,-,smkgunajaya01@gmail.com,http://www.facebook.com/pages/SMK-GUNA-JAYA/258793160916267?ref=bookmarks,Guntur Gunawan
20253014,SMKN 1 SURADE,RAYA CIPEUNDEUY NO. 1 SURADE,CIPEUNDEUY,Surade,Kab. Sukabumi,Jawa Barat,NEGERI,SMK,DIKMEN,02666492119,02666492119,smknsurade@ymail.com,http://www.smkn1surade.sch.id,Rohendi
20253652,SMKS BINA BANGSA 1 SUKABUMI,JL. PASIR IPIS SURADE,BUNIWANGI,Surade,Kab. Sukabumi,Jawa Barat,SWASTA,SMK,DIKMEN,0266643236,0266643236,smk_bb1@yahoo.co.id,http://www.smk.bb.com,SUNARYO WIGIANTARA
20253046,SMKS BINA BANGSA 2 SUKABUMI,JL. RAYA PASIRIPIS SURADE,BUNIWANGI,Surade,Kab. Sukabumi,Jawa Barat,SWASTA,SMK,DIKMEN,02666493236,6493236,smk_bb2@yahoo.co.id,http://smkbb2.com,Gesta Nurjaman
20257690,SMKS PLUS NUSA PUTRA,RAYA SURADE WETAN,SURADE,Surade,Kab. Sukabumi,Jawa Barat,SWASTA,SMK,DIKMEN,02666492463,-,smknsp@gmail.com,http://www.smknsp.cu.cc,Ujang Mohamad Yusup
69888446,SMK PERMATA MANDIRI,Jalan Pengkolan Kondang RT 04 / 06,TANJUNG,Jampang Kulon,Kab. Sukabumi,Jawa Barat,SWASTA,SMK,DIKMEN,02666492051,0,smkpermatam@gmail.com,http://smkpermatamandiri.blogspot.com,HERU ANSORI
69981316,SMK YAHALMA,Kp. Babakan Empang RT02/01 Sukabumi,KARANGANYAR,Jampang Kulon,Kab. Sukabumi,Jawa Barat,SWASTA,SMK,DIKMEN,-,-,smkyahalma@gmail.com,http://-,Igit Ginanjar
20254195,SMKS AL MADANI JAMPANGKULON,Jalan Cilubang RT 004 RW 002,JAMPANG KULON,Jampang Kulon,Kab. Sukabumi,Jawa Barat,SWASTA,SMK,DIKMEN,02666492621,-,smk.almadani@yahoo.co.id,http://www.smkalmadani.cc.cc,Erdi Ardiansyah Munggaran
20254148,SMKS KESEHATAN PUJA MEDIKA HUSADA,JL. RAYA CIPARAY JAMPANGKULON KABUPATEN SUKABUMI,CIPARAY,Jampang Kulon,Kab. Sukabumi,Jawa Barat,SWASTA,SMK,DIKMEN,02666492262,-,smkkesehatanpmh@yahoo.com,http://portalsmkkespmh.blogspot.com,Undang Ruswandi
69975637,SMK BAKTI INSANI,Jln. Karang Anyar RT02/05 Tegalbuleud,TEGALBULEUD,Tegalbuleud,Kab. Sukabumi,Jawa Barat,SWASTA,SMK,DIKMEN,-,-,smks.baktiinsani@gmail.com,-,Ugun
20246472,SMKN 1 TEGALBULEUD,JL SILIWANGI - TEGALBULEUD KAB. SUKABUMI,BUNIASIH,Tegalbuleud,Kab. Sukabumi,Jawa Barat,NEGERI,SMK,DIKMEN,-,0,smk_tegalbuleud@ymail.com,http://smkntegalbuleud.sch.id/,Bayu Bagus Mulyana
69754714,SMKS NURUL ICHSAN,KP. SELAMANJAH RT.2 RW.01,CIDOLOG,Cidolog,Kab. Sukabumi,Jawa Barat,SWASTA,SMK,DIKMEN,-,-,smknurulichsan@gmail.com,-,Risna Ramdhaniah
69888422,SMK AKADEMIK BANI AGUNG,Kp. Cibaregbeg,CIBAREGBEG,Sagaranten,Kab. Sukabumi,Jawa Barat,SWASTA,SMK,DIKMEN,-,-,smk_akademikbaniagung1415@yahoo.co.id,http://www.smkakademikbaniagung.org,Andriyana
69888654,SMK KESEHATAN SAGARANTEN,Jalan Raya Cigadog Km 01 Sagaranten,SAGARANTEN,Sagaranten,Kab. Sukabumi,Jawa Barat,SWASTA,SMK,DIKMEN,02666345818,02666345818,smkkesehatansagaranten@gmail.com,http://smkkesehatansagaranten.sch.id,Andri Riana
20253844,SMKN 1 SAGARANTEN,JL. RAYA CIGADOG KM 2 SAGARANTEN,SAGARANTEN,Sagaranten,Kab. Sukabumi,Jawa Barat,NEGERI,SMK,DIKMEN,0266341894,0266341894,smkn1sagaranten@gmail.com,http://www.smkn1sagaranten.sch.id,Sandi Supriatman
20269160,SMKS AL MUHTAR PABUARAN,CIGUNUNGHERANG,BANTARSARI,Pabuaran,Kab. Sukabumi,Jawa Barat,SWASTA,SMK,DIKMEN,02666461310,02666461310,almuhtarsmk@yahoo.com,http://www.smkalmuhtartkj.16mb.com,Yogi Septiana
60726517,SMKS HARAPAN NUSA BANGSA,JL. PABUARAN NO 15 RT 01/04,PABUARAN,Pabuaran,Kab. Sukabumi,Jawa Barat,SWASTA,SMK,DIKMEN,-,0,smk_hnb@yahoo.com,http://smkhnb.tb,Aang Purnawirawan
20258064,SMKS HARAPAN BANGSA,JALAN NEGLASARI NO 7,NEGLASARI,Lengkong,Kab. Sukabumi,Jawa Barat,SWASTA,SMK,DIKMEN,02666461133,-,smkhb35@gmail.com,http://smkharbas.mysch.id,Dendi Maulana Yusup
69892760,SMK MUSLIM CENDIKIA,JL. PALABUHANRATU KM 12 NYALINDUNG,PASIRSUREN,Pelabuhan Ratu,Kab. Sukabumi,Jawa Barat,SWASTA,SMK,DIKMEN,-,-,smkmuslimcendikia@yahoo.com,-,Bayu Megantara
20253660,SMKN 1 PALABUHANRATU,"JL. H, Anwari KM 1,5 Palabuhanratu",CITEPUS,Pelabuhan Ratu,Kab. Sukabumi,Jawa Barat,NEGERI,SMK,DIKMEN,02666446896,02666446896,smkn01.pl@gmail.com,-,MARDIAN
20202269,SMKS AL FAJAR PELABUHANRATU SUKABUMI,JL. DEWI SARTIKA NO.1416 PELABUHAN RATU,PALABUHANRATU,Pelabuhan Ratu,Kab. Sukabumi,Jawa Barat,SWASTA,SMK,DIKMEN,0266433029,0266433029,smkalfajarpalratu@gmail.com,http://www.smkalfajarpalabuhanratu.sch.id,MIFTAHUDIN
20202280,SMKS AL HASANAH SUKABUMI,JL. RAYA SILIWANGI NO. 71 PALABUHANRATU,PALABUHANRATU,Pelabuhan Ratu,Kab. Sukabumi,Jawa Barat,SWASTA,SMK,DIKMEN,02667160737,0266435282,smkalhasanah@rocketmail.com,-,JUNAEDI
20268198,SMKS ASSUBANDIYAH PALABUHANRATU,KP. PARUNG CABOK,TONJONG,Pelabuhan Ratu,Kab. Sukabumi,Jawa Barat,SWASTA,SMK,DIKMEN,02666441236,02666441236,smk_assubandiyah@yahoo.co.id,http://www.smk-assubandiyah@wordpress.com,YUNANDA PERMANA
69726062,SMKS DOA BANGSA,JL. WR SUPRATMAN NO. 333,CITEPUS,Pelabuhan Ratu,Kab. Sukabumi,Jawa Barat,SWASTA,SMK,DIKMEN,02666446150,02666446150,smkdoabangsa@gmail.com,http://www.smkdb.sch.id,Kemal Hermawan
69752367,SMKS JAMIYATUL AULAD,JL. EMPANG RAYA NO 1,PALABUHANRATU,Pelabuhan Ratu,Kab. Sukabumi,Jawa Barat,SWASTA,SMK,DIKMEN,0266,-,jamiyyatulauladsmk@yahoo.com,http://smkjamiyyatulaulad.sch.id,Yogi Iskandar
69733919,SMKS KESEHATAN HARAPAN BANGSA PALABUHANRATU,JL. AHMAD YANI NO. 1 PALABUHANRATU,PALABUHANRATU,Pelabuhan Ratu,Kab. Sukabumi,Jawa Barat,SWASTA,SMK,DIKMEN,0266,0,kespal.hb@gmail.com,http://www.smkharapanbangsa.sch.id,Ridwan Anwar Musadad
69726060,SMKS KOMPUTER AL-BASHRY PALABUHANRATU,JL. Pelabuhanratu,CITEPUS,Pelabuhan Ratu,Kab. Sukabumi,Jawa Barat,SWASTA,SMK,DIKMEN,0266466757,0266,smkalbashry3@gmail.com,http://www.smk-albashry.id1945.com,DENI SUPRIADI
20269318,SMKS MUTIARA TERPADU PALABUHAN RATU,JALAN BHAYANGKARA KM 1 BLK. PERUM DISBUN PALABUHANRATU,CITEPUS,Pelabuhan Ratu,Kab. Sukabumi,Jawa Barat,SWASTA,SMK,DIKMEN,435524,435524,smkmutiaraterpadu@yahoo.com,http://www.smkmutiaraterpadu.com,Ramadhan Rizky Pratangga
20202272,SMKS PGRI PALABUHANRATU SUKABUMI,JL. BADAK PUTIH NO. 011 PELABUHAN RATU,PALABUHANRATU,Pelabuhan Ratu,Kab. Sukabumi,Jawa Barat,SWASTA,SMK,DIKMEN,0266431554,0266431554,smkpgri_plara@yahoo.co.id,-,ERGI HELWINDA SUPRIYADI
20258119,SMKS YASIPA TERPADU PALABUHAN RATU,JL. RAYA PALABUHANRATU KM.8,CITARIK,Pelabuhan Ratu,Kab. Sukabumi,Jawa Barat,SWASTA,SMK,DIKMEN,-,-,smkyasipapalabuhanratu@yahoo.co.id,http://smkyasipa.sch.id,YOGI
69945006,SMK BINA HUSADA MANDIRI,Kp. Cigadog RT 01/06,BANTARKALONG,Warung Kiara,Kab. Sukabumi,Jawa Barat,SWASTA,SMK,DIKMEN,-,-,smkbhms@gmail.com,-,Muhammad Guntur Goro
20271153,SMKS DWI WARNA,JLN RAYA PALABUHANRATU KM 32,SUKAHARJA,Warung Kiara,Kab. Sukabumi,Jawa Barat,SWASTA,SMK,DIKMEN,02666329554,-,smkdwiwarna_sukabumi@yahoo.co.id,http://smksdwiwarna.sch.id/,ADANG BADRUJAMAN
69786520,SMKS TERPADU INSAN CITA,Kp. Kedung Rt 001/007,HEGARMANAH,Warung Kiara,Kab. Sukabumi,Jawa Barat,SWASTA,SMK,DIKMEN,-,-,smkterpadu.insancita12@gmail.com,-,Nurrohmah
20268787,SMK AL-MIZAB,JL. BOJONGLOPANG,PANUMBANGAN,Jampang Tengah,Kab. Sukabumi,Jawa Barat,SWASTA,SMK,DIKMEN,0266460329,-,smk.almizab@gmail.com,http://www.smkalmizab.com,ADE WAHYUDIN
70005380,SMK MASTER TEKNOLOGI,KP. SIMPANG NO. 1B RT. 012 RW. 004,BOJONG JENGKOL,Jampang Tengah,Kab. Sukabumi,Jawa Barat,SWASTA,SMK,DIKMEN,-,02666465079,smkmasterteknologi1@gmail.com,-,Niawati
69957240,SMK TARUNA MANDIRI,Kampung Lembur Tengah RT 10 RW 02,PADABEUNGHAR,Jampang Tengah,Kab. Sukabumi,Jawa Barat,SWASTA,SMK,DIKMEN,-,-,smktarunamandiri.smi@gmail.com,http://smktarman.blogsopt.com,ASEP SAEPUDIN
69958842,SMK PATRIOT MANDIRI,Kp. Cicatih RT 02/05,CIMANGGU,Cikembar,Kab. Sukabumi,Jawa Barat,SWASTA,SMK,DIKMEN,-,-,smkpaman@gmail.com,http://smkpatriotmandiri.sch.id,Erlianto Kurniawan
20252452,SMKS AL BAROKAH,"PERINTIS KEMERDEKAAN KM 9,2",SUKAMULYA,Cikembar,Kab. Sukabumi,Jawa Barat,SWASTA,SMK,DIKMEN,0266321025,-,smkalbarokahcikembar@yahoo.com,-,ADEN BARUL BASIT
20270898,SMKS MARDI YUANA,Jln. Pelabuhan II Km. 18,CIKEMBAR,Cikembar,Kab. Sukabumi,Jawa Barat,SWASTA,SMK,DIKMEN,02666323489,02666323607,smk.myckb@gmail.com,http://www.smk-myckb.blogspot.com,Neddy Koeswanto
69946251,SMK NURUL HUDA SUKABUMI,Kp. Cikuda RT 01/01,BOJONGKALONG,Nyalindung,Kab. Sukabumi,Jawa Barat,SWASTA,SMK,DIKMEN,-,-,nurulhudasukabumi43@gmail.com,-,ENENG BAROKAH
69756185,SMKS PUTRA MANDALA I,KP.CITAMIANG RT O4/02,CISITU,Nyalindung,Kab. Sukabumi,Jawa Barat,SWASTA,SMK,DIKMEN,-,-,putramandala_1@yahoo.co.id,-,Rijki Slamat Suhardiman
60724696,SMKS WIRA UTAMA,JL. KEBONKAI NO. 18,NYALINDUNG,Nyalindung,Kab. Sukabumi,Jawa Barat,SWASTA,SMK,DIKMEN,0266480033,-,smkwirautama@yahoo.co.id,http://www.smkwirautama.sch.id,Roby Fadhilah Akbar
20252841,SMKN 1 GEGERBITUNG,PRAMUKA NO. 180,GEGERBITUNG,Gegerbitung,Kab. Sukabumi,Jawa Barat,NEGERI,SMK,DIKMEN,0266241613,0266241613,smkngegerbitung@gmail.com,http://www.smkn1gegerbitung.com,Risman Jamaludin
20253656,SMKS YASPIM,JI.PRAMUKA NO.10 GEGERBITUNG,GEGERBITUNG,Gegerbitung,Kab. Sukabumi,Jawa Barat,SWASTA,SMK,DIKMEN,241562,214552,official@smkyaspim.sch.id,http://www.smkyaspim.sch.id,Hamudi Alamsyah
20253658,SMKN PERTANIAN I SUKARAJA,RAYA BARU SUKARAJA NO.55,PASIRHALANG,Sukaraja,Kab. Sukabumi,Jawa Barat,NEGERI,SMK,DIKMEN,0266217697,0266217697,smkn1sukaraja@gmail.com,http://smkn1sukaraja.sch.id,Siti Amalia Ulfah
20254089,SMKS AR RAHMAH,"SUKABUMI CIANJUR, KM 07 RT 03/04  SUKARAJA SUKABUMI",SELAAWI,Sukaraja,Kab. Sukabumi,Jawa Barat,SWASTA,SMK,DIKMEN,-,-,smk.arrahmah@gmail.com,http://http://smkarrahmah.sch.id,Dede Sutiandi
69726057,SMKS HASSINA,JL. RAYA CIMUNCANG NO. 25 DS. PASIR HALANG,PASIRHALANG,Sukaraja,Kab. Sukabumi,Jawa Barat,SWASTA,SMK,DIKMEN,0266228065,0266228065,smk.hassina@yahoo.com,http://smkhassina.sch.id,Arya Putra Perdana
69888479,SMK ISLAM NURUL IKHWAN,Jl. Selabintana Karawang,KARAWANG,Sukabumi,Kab. Sukabumi,Jawa Barat,SWASTA,SMK,DIKMEN,0266246779,0266246779,smk.nuri.selabintana@gmail.com,http://web.facebook.com/profile.php?id=100009600217622&sk=movies&cref=4&pnref=lhc,M. Dadan. S
60726515,SMKN 1 SUKABUMI,JL. SALABINTANA WETAN RT/RW 02/11,SUDAJAYA GIRANG,Sukabumi,Kab. Sukabumi,Jawa Barat,NEGERI,SMK,DIKMEN,6251257,6251257,smknsmi@gmail.com,http://smkn1smi.sch.com,Rizal Shahri Waludin
20258059,SMKS AZZAINIYAH,Jln. KH. Zezen Zainal Abidin BA Kp.Nagrog Sinar Barokah RT. 03 RW. 05,PERBAWATI,Sukabumi,Kab. Sukabumi,Jawa Barat,SWASTA,SMK,DIKMEN,02666224241,02666224241,smk.azzainiyyah@gmail.com,http://azzainiyyah@sch.id,Jamaludin Ramdan Surya
20270819,SMKS PGRI SELABINTANA,"SELABINTANA KM. 4,5",WARNASARI,Sukabumi,Kab. Sukabumi,Jawa Barat,SWASTA,SMK,DIKMEN,0266232923,0266232923,smkpgriselabintana.smi@gmail.com,http://smkpgriselabintana.smi@gmail.com,Ence Sutisna
69946750,SMK WAHDATUL UMMAT,Jalan KH. Abdulatif Lebaksiuh Rukun Tetangga 25 Rukun Warga 08,SUKAMAJU,Kadudampit,Kab. Sukabumi,Jawa Barat,SWASTA,SMK,DIKMEN,-,-,sukabumismkwahdatulummat@gmail.com,-,Ardi M.R
20258510,SMKS PERTANIAN KADUDAMPIT,"Kp. Cipatuguran Rt.5 Rw.6 Desa Jayanti, Kelurahan Pelabuhan Ratu",SUKAMAJU,Kadudampit,Kab. Sukabumi,Jawa Barat,SWASTA,SMK,DIKMEN,-,0266,smk.pertanian067@gmail.com,http://smkpertanian2.blog,SUGIHARTO
20257493,SMKS PLUS AL FARHAN,Jl. Cisarua Km 3 Cimahigirang,CITAMIANG,Kadudampit,Kab. Sukabumi,Jawa Barat,SWASTA,SMK,DIKMEN,02662551123,-,info.smkplusalfarhan@gmail.com,http://smkplusalfarhan.sch.id,Ahmad Fauzi
20252607,SMKS TERPADU 1 YASPIDA SUKABUMI,JL. PARUNG SEAH KM 4 NO. 43 CIPETIR,CIPETIR,Kadudampit,Kab. Sukabumi,Jawa Barat,SWASTA,SMK,DIKMEN,02666243070,-,smkt1yaspida43@gmail.com,http://www.smkt1yaspida.sch.id,Agung Saepudin
20202276,SMKS TERPADU 2 YASPIDA SUKABUMI,JL. PARUNG SEAH KM 4 NO. 43,CIPETIR,Kadudampit,Kab. Sukabumi,Jawa Barat,SWASTA,SMK,DIKMEN,0266622789,0266622789,smkt2.yaspida@gmail.com,http://www.smk2yaspida.sch.id,ASEP HENDRI
69883649,SMK IT AL JUNAEDIYAH,Sukamanah,SUKAMANAH,Cisaat,Kab. Sukabumi,Jawa Barat,SWASTA,SMK,DIKMEN,0266237933,0,smkitaljunaediyah2020@gmail.com,http://https://www.smkitaljunaediyah.com/,Rully Teguh Sindhukusumah
20202281,SMKS AL MASTHURIYAH SUKABUMI,JL. TIPAR CISAAT PO.BOX 33 SUKABUMI,CIBOLANG KALER,Cisaat,Kab. Sukabumi,Jawa Barat,SWASTA,SMK,DIKMEN,02666247878,02666247878,smkalmasthuriyah33@gmail.com,http://smk.almasthuriyah,Abdullah Ahmad Zaki
20247313,SMKS DAARUSSALAAM,JL. PASAR IKAN CIBARAJA - SELAJAMBE,SELAJAMBE,Cisaat,Kab. Sukabumi,Jawa Barat,SWASTA,SMK,DIKMEN,0266216869,0,smk.darussalam_smi@yahoo.co.id,http://smkssmkdaarussalaamsmi-sbm.sch-id.net,BURHANUDIN
20252022,SMKS MUHAMMADIYAH 3 CISAAT,JL. CIKIRAY NO.15 DS. SUKAMANAH KECAMATAN CISAAT,SUKAMANAH,Cisaat,Kab. Sukabumi,Jawa Barat,SWASTA,SMK,DIKMEN,231593,-,smkm3cst@yahoo.com,-,ASEP SOFYAN
20254196,SMKS PGRI CISAAT,JL. RAYA CISAAT NO. 131 RT 004/001,CISAAT,Cisaat,Kab. Sukabumi,Jawa Barat,SWASTA,SMK,DIKMEN,0266241387,0266241387,official.smkpgricisaat@gmail.com,http://20254196.siap-sekolah.com,Ardi Muharam Rahmansyah
20202274,SMKS TEKNIKA CISAAT SUKABUMI,JALAN RAYA VETERAN,CISAAT,Cisaat,Kab. Sukabumi,Jawa Barat,SWASTA,SMK,DIKMEN,0266220034,0266220034,teknikacisaat@yahoo.com,http://smksteknikacisaat.sch.id,Anton Maolana
20202277,SMKS YASTI CISAAT SUKABUMI,JL. VETERAN NO.66 CISAAT SUKABUMI,CISAAT,Cisaat,Kab. Sukabumi,Jawa Barat,SWASTA,SMK,DIKMEN,0266228203,0266228203,smkyasti_cisaat@yahoo.co.id,http://smkyasti.sch.id,RIDWAN
20202273,SMK TAMAN SISWA CIBADAK,JL. PERINTIS KEMERDEKAAN 31 CIBADAK,CIBADAK,Cibadak,Kab. Sukabumi,Jawa Barat,SWASTA,SMK,DIKMEN,0266531335,-,smktamansiswacibadak@yahoo.co.id,-,DENI RUSWANDI
20202278,SMKN 1 CIBADAK SUKABUMI,Jl. Al-Muwahhidin Karangtengah PO.BOX.3 Cibadak,KARANGTENGAH,Cibadak,Kab. Sukabumi,Jawa Barat,NEGERI,SMK,DIKMEN,0266532510,0266532510,smkn1_cibadak@yahoo.co.id,http://smkn1cibadak.sch.id/,Maulana Yusuf Indrayana
20252621,SMKS KESEHATAN HARAPAN BUNDA,JL. RAYA KARANG HILIR NO. 815,KARANGTENGAH,Cibadak,Kab. Sukabumi,Jawa Barat,SWASTA,SMK,DIKMEN,02666542298,02666542298,smkkes_harapanbunda@yahoo.com,http://www.smk,ZHULIAN SAPUTRA
20202279,SMKS MUHAMMADIYAH 2 CIBADAK,JL. KARANG TENGAH CIBADAK SUKABUMI,BATUNUNGGAL,Cibadak,Kab. Sukabumi,Jawa Barat,SWASTA,SMK,DIKMEN,-,-,muhammadiyah2cibadak@gmail.com,http://www.mbscibadak.id,"SITI ILHAM RIZKILLAH, S.Pd"
60726510,SMKS PEMBANGUNAN CIBADAK,Jl. Cipetir KM. 6,SUKASIRNA,Cibadak,Kab. Sukabumi,Jawa Barat,SWASTA,SMK,DIKMEN,02666540776,-,smkpc09@gmail.com,http://smkpc.sch.id,Adi Tisa Zulkamal
69734082,SMKS YLA CIBADAK,JL. KARANGTENGAH KP. SELAMANJAH RT 02 RW 03,BATUNUNGGAL,Cibadak,Kab. Sukabumi,Jawa Barat,SWASTA,SMK,DIKMEN,0266535299,-,smkyla@gmail.com,http://www.smkylacibadak.sch.id,MOCHAMMAD CAHYA GUMILAR
69888463,SMK BINA MANDIRI 2,Jl. Karang Tengah Cireundeu Km.7,GIRIJAYA,Nagrak,Kab. Sukabumi,Jawa Barat,SWASTA,SMK,DIKMEN,-,-,smkbm2.school@gmail.com,http://smkbinamandiri2.hol.es,Ramdan
69892682,SMK NUSANTARA 89,Kp. Nagrak Selatan RT/RW 02/01,NAGRAK SELATAN,Nagrak,Kab. Sukabumi,Jawa Barat,SWASTA,SMK,DIKMEN,02666545127,-,smknusantara89nagrak@gmail.com,http://www.smknusantara89.sch.id,Riki Firmansyah
69920252,SMK PLUS CENDIKIA,Jalan Karang Tengah KM 07 Cijulang,DARMAREJA,Nagrak,Kab. Sukabumi,Jawa Barat,SWASTA,SMK,DIKMEN,02666532357,-,smkpluscendikia@gmail.com,http://smk.plus.cendikia.sch.id,Irmawati
